deg_file,ref_file,mos,mos_std,dst_idx,db,mos_norm
CSIQ/dst_imgs/fnoise/roping.fnoise.4.png,CSIQ/src_imgs/roping.png,0.512508325586207,0.2150805816575,4,csiq,2.94996669765517
CSIQ/dst_imgs/fnoise/roping.fnoise.5.png,CSIQ/src_imgs/roping.png,0.738256363096876,0.0352125699068573,4,csiq,2.0469745476125
CSIQ/dst_imgs/blur/roping.BLUR.1.png,CSIQ/src_imgs/roping.png,0.0341082804398746,0.0404284205857519,5,csiq,4.8635668782405
CSIQ/dst_imgs/blur/roping.BLUR.2.png,CSIQ/src_imgs/roping.png,0.188498969023583,0.177570305361951,5,csiq,4.24600412390567
CSIQ/dst_imgs/blur/roping.BLUR.3.png,CSIQ/src_imgs/roping.png,0.470543830708936,0.169367175489677,5,csiq,3.11782467716426
CSIQ/dst_imgs/blur/roping.BLUR.4.png,CSIQ/src_imgs/roping.png,0.670045905921657,0.13264226124882,5,csiq,2.31981637631337
CSIQ/dst_imgs/blur/roping.BLUR.5.png,CSIQ/src_imgs/roping.png,0.879711007850083,0.0318534142005725,5,csiq,1.48115596859967
CSIQ/dst_imgs/contrast/roping.contrast.1.png,CSIQ/src_imgs/roping.png,0.0564434381160269,0.0536270149834381,6,csiq,4.77422624753589
CSIQ/dst_imgs/contrast/roping.contrast.2.png,CSIQ/src_imgs/roping.png,0.19212609143738,0.138691991658966,6,csiq,4.23149563425048
CSIQ/dst_imgs/contrast/roping.contrast.3.png,CSIQ/src_imgs/roping.png,0.370884745456243,0.219679377149361,6,csiq,3.51646101817503
CSIQ/dst_imgs/contrast/roping.contrast.4.png,CSIQ/src_imgs/roping.png,0.450367260446677,0.26711984655644,6,csiq,3.19853095821329
CSIQ/dst_imgs/awgn/rushmore.AWGN.1.png,CSIQ/src_imgs/rushmore.png,0.0324984855679488,0.0171190423322985,1,csiq,4.8700060577282
CSIQ/dst_imgs/awgn/rushmore.AWGN.2.png,CSIQ/src_imgs/rushmore.png,0.130995747800673,0.0999964905473309,1,csiq,4.47601700879731
CSIQ/dst_imgs/awgn/rushmore.AWGN.3.png,CSIQ/src_imgs/rushmore.png,0.258896524043824,0.0982200732556712,1,csiq,3.9644139038247
CSIQ/dst_imgs/awgn/rushmore.AWGN.4.png,CSIQ/src_imgs/rushmore.png,0.381887860086755,0.107809689348359,1,csiq,3.47244855965298
CSIQ/dst_imgs/awgn/rushmore.AWGN.5.png,CSIQ/src_imgs/rushmore.png,0.512602656954239,0.115387607692951,1,csiq,2.94958937218304
CSIQ/dst_imgs/jpeg/rushmore.JPEG.1.png,CSIQ/src_imgs/rushmore.png,0.0241310425143725,0.00982933031537397,2,csiq,4.90347582994251
CSIQ/dst_imgs/jpeg/rushmore.JPEG.2.png,CSIQ/src_imgs/rushmore.png,0.0429716643697648,0.060415050187198,2,csiq,4.82811334252094
CSIQ/dst_imgs/jpeg/rushmore.JPEG.3.png,CSIQ/src_imgs/rushmore.png,0.180692618641822,0.0920619105244841,2,csiq,4.27722952543271
CSIQ/dst_imgs/jpeg/rushmore.JPEG.4.png,CSIQ/src_imgs/rushmore.png,0.537272329988274,0.081511496405019,2,csiq,2.8509106800469
CSIQ/dst_imgs/jpeg/rushmore.JPEG.5.png,CSIQ/src_imgs/rushmore.png,0.666299331091034,0.0595186944866526,2,csiq,2.33480267563586
CSIQ/dst_imgs/jpeg2000/rushmore.jpeg2000.1.png,CSIQ/src_imgs/rushmore.png,0.0182677390852992,0.0280506623953092,3,csiq,4.9269290436588
CSIQ/dst_imgs/jpeg2000/rushmore.jpeg2000.2.png,CSIQ/src_imgs/rushmore.png,0.0900438595854196,0.0514071181671815,3,csiq,4.63982456165832
CSIQ/dst_imgs/jpeg2000/rushmore.jpeg2000.3.png,CSIQ/src_imgs/rushmore.png,0.306237524044607,0.0336947327238785,3,csiq,3.77504990382157
CSIQ/dst_imgs/jpeg2000/rushmore.jpeg2000.4.png,CSIQ/src_imgs/rushmore.png,0.501411920759294,0.019157960529534,3,csiq,2.99435231696283
CSIQ/dst_imgs/jpeg2000/rushmore.jpeg2000.5.png,CSIQ/src_imgs/rushmore.png,0.753766697937384,0,3,csiq,1.98493320825047
CSIQ/dst_imgs/fnoise/rushmore.fnoise.1.png,CSIQ/src_imgs/rushmore.png,0.198399792903884,0.0138858182030915,4,csiq,4.20640082838446
CSIQ/dst_imgs/fnoise/rushmore.fnoise.2.png,CSIQ/src_imgs/rushmore.png,0.296648143883566,0.0731982931667447,4,csiq,3.81340742446574
CSIQ/dst_imgs/fnoise/rushmore.fnoise.3.png,CSIQ/src_imgs/rushmore.png,0.422266710715047,0.0704027759352008,4,csiq,3.31093315713981
CSIQ/dst_imgs/fnoise/rushmore.fnoise.4.png,CSIQ/src_imgs/rushmore.png,0.546637526829056,0.130879487467145,4,csiq,2.81344989268378
CSIQ/dst_imgs/fnoise/rushmore.fnoise.5.png,CSIQ/src_imgs/rushmore.png,0.635855678368249,0.106626730200884,4,csiq,2.45657728652701
CSIQ/dst_imgs/blur/rushmore.BLUR.1.png,CSIQ/src_imgs/rushmore.png,0.0114422394261292,0.0208030969899893,5,csiq,4.95423104229548
CSIQ/dst_imgs/blur/rushmore.BLUR.2.png,CSIQ/src_imgs/rushmore.png,0.0832869615679574,0.129583445685488,5,csiq,4.66685215372817
CSIQ/dst_imgs/blur/rushmore.BLUR.3.png,CSIQ/src_imgs/rushmore.png,0.241582652053236,0.119178323709045,5,csiq,4.03366939178705
CSIQ/dst_imgs/blur/rushmore.BLUR.4.png,CSIQ/src_imgs/rushmore.png,0.415575873477321,0.114615836100789,5,csiq,3.33769650609072
CSIQ/dst_imgs/blur/rushmore.BLUR.5.png,CSIQ/src_imgs/rushmore.png,0.657590740834829,0.0960679787255885,5,csiq,2.36963703666068
CSIQ/dst_imgs/contrast/rushmore.contrast.1.png,CSIQ/src_imgs/rushmore.png,0.124707859154332,0.162990774622173,6,csiq,4.50116856338267
CSIQ/dst_imgs/contrast/rushmore.contrast.2.png,CSIQ/src_imgs/rushmore.png,0.2895877969221,0.165531368583671,6,csiq,3.8416488123116
CSIQ/dst_imgs/contrast/rushmore.contrast.3.png,CSIQ/src_imgs/rushmore.png,0.392930441511528,0.147187963891737,6,csiq,3.42827823395389
CSIQ/dst_imgs/contrast/rushmore.contrast.4.png,CSIQ/src_imgs/rushmore.png,0.505776827855747,0.141826715278209,6,csiq,2.97689268857701
CSIQ/dst_imgs/awgn/shroom.AWGN.1.png,CSIQ/src_imgs/shroom.png,0.0314485376708505,0.045002903374971,1,csiq,4.8742058493166
CSIQ/dst_imgs/awgn/shroom.AWGN.2.png,CSIQ/src_imgs/shroom.png,0.135602293387535,0.108077497311925,1,csiq,4.45759082644986
CSIQ/dst_imgs/awgn/shroom.AWGN.3.png,CSIQ/src_imgs/shroom.png,0.236730031134179,0.0981337531523909,1,csiq,4.05307987546328
CSIQ/dst_imgs/awgn/shroom.AWGN.4.png,CSIQ/src_imgs/shroom.png,0.355140704444758,0.127046308522228,1,csiq,3.57943718222097
CSIQ/dst_imgs/awgn/shroom.AWGN.5.png,CSIQ/src_imgs/shroom.png,0.463234891506711,0.130453898381357,1,csiq,3.14706043397315
CSIQ/dst_imgs/jpeg/shroom.JPEG.1.png,CSIQ/src_imgs/shroom.png,0.0196467941859409,0.00340343445071371,2,csiq,4.92141282325624
CSIQ/dst_imgs/jpeg/shroom.JPEG.2.png,CSIQ/src_imgs/shroom.png,0.124728032078247,0.135768563140017,2,csiq,4.50108787168701
CSIQ/dst_imgs/jpeg/shroom.JPEG.3.png,CSIQ/src_imgs/shroom.png,0.307087333478032,0.0939804718120375,2,csiq,3.77165066608787
CSIQ/dst_imgs/jpeg/shroom.JPEG.4.png,CSIQ/src_imgs/shroom.png,0.663131140904666,0.0465429361201602,2,csiq,2.34747543638134
CSIQ/dst_imgs/jpeg/shroom.JPEG.5.png,CSIQ/src_imgs/shroom.png,0.780080905199221,0.0380457303310654,2,csiq,1.87967637920312
CSIQ/dst_imgs/jpeg2000/shroom.jpeg2000.1.png,CSIQ/src_imgs/shroom.png,0.00400988347091664,0.00514699312316336,3,csiq,4.98396046611633
CSIQ/dst_imgs/jpeg2000/shroom.jpeg2000.2.png,CSIQ/src_imgs/shroom.png,0.080263439062274,0.0512908125803527,3,csiq,4.6789462437509
CSIQ/dst_imgs/jpeg2000/shroom.jpeg2000.3.png,CSIQ/src_imgs/shroom.png,0.391020732789053,0.0640899510090443,3,csiq,3.43591706884379
CSIQ/dst_imgs/jpeg2000/shroom.jpeg2000.4.png,CSIQ/src_imgs/shroom.png,0.605435091768849,0.0302368766555267,3,csiq,2.5782596329246
CSIQ/dst_imgs/jpeg2000/shroom.jpeg2000.5.png,CSIQ/src_imgs/shroom.png,0.836571560338417,0.00101092112397437,3,csiq,1.65371375864633
CSIQ/dst_imgs/fnoise/shroom.fnoise.1.png,CSIQ/src_imgs/shroom.png,0.0215458434627984,0.00548537469146479,4,csiq,4.91381662614881
CSIQ/dst_imgs/fnoise/shroom.fnoise.2.png,CSIQ/src_imgs/shroom.png,0.179983648079219,0.11043104966328,4,csiq,4.28006540768313
CSIQ/dst_imgs/fnoise/shroom.fnoise.3.png,CSIQ/src_imgs/shroom.png,0.355738961368582,0.101528302870209,4,csiq,3.57704415452567
CSIQ/dst_imgs/fnoise/shroom.fnoise.4.png,CSIQ/src_imgs/shroom.png,0.574763586137005,0.097318563380399,4,csiq,2.70094565545198
CSIQ/dst_imgs/fnoise/shroom.fnoise.5.png,CSIQ/src_imgs/shroom.png,0.701657957981586,0.0978944117976674,4,csiq,2.19336816807366
CSIQ/dst_imgs/blur/shroom.BLUR.1.png,CSIQ/src_imgs/shroom.png,0.0460415329673796,0.0677781524114308,5,csiq,4.81583386813048
CSIQ/dst_imgs/blur/shroom.BLUR.2.png,CSIQ/src_imgs/shroom.png,0.161031365699665,0.103585061303216,5,csiq,4.35587453720134
CSIQ/dst_imgs/blur/shroom.BLUR.3.png,CSIQ/src_imgs/shroom.png,0.394708160848681,0.0504625149031311,5,csiq,3.42116735660528
CSIQ/dst_imgs/blur/shroom.BLUR.4.png,CSIQ/src_imgs/shroom.png,0.549159898685744,0.0706063529735957,5,csiq,2.80336040525702
CSIQ/dst_imgs/blur/shroom.BLUR.5.png,CSIQ/src_imgs/shroom.png,0.769241652996319,0.0794283122583097,5,csiq,1.92303338801473
CSIQ/dst_imgs/contrast/shroom.contrast.1.png,CSIQ/src_imgs/shroom.png,0.0806303935443436,0.0963548247856016,6,csiq,4.67747842582263
CSIQ/dst_imgs/contrast/shroom.contrast.2.png,CSIQ/src_imgs/shroom.png,0.184374274690675,0.0923359783522432,6,csiq,4.2625029012373
CSIQ/dst_imgs/contrast/shroom.contrast.3.png,CSIQ/src_imgs/shroom.png,0.332785599151269,0.109508697673859,6,csiq,3.66885760339493
CSIQ/dst_imgs/contrast/shroom.contrast.4.png,CSIQ/src_imgs/shroom.png,0.410193571868196,0.133381903218101,6,csiq,3.35922571252722
CSIQ/dst_imgs/awgn/snow_leaves.AWGN.1.png,CSIQ/src_imgs/snow_leaves.png,0.0188477751591512,0,1,csiq,4.9246088993634
CSIQ/dst_imgs/awgn/snow_leaves.AWGN.2.png,CSIQ/src_imgs/snow_leaves.png,0.0634871500997676,0.0673972233585761,1,csiq,4.74605139960093
CSIQ/dst_imgs/awgn/snow_leaves.AWGN.3.png,CSIQ/src_imgs/snow_leaves.png,0.211739714271565,0.18522498589551,1,csiq,4.15304114291374
CSIQ/dst_imgs/awgn/snow_leaves.AWGN.4.png,CSIQ/src_imgs/snow_leaves.png,0.293438517266915,0.080930919054155,1,csiq,3.82624593093234
CSIQ/dst_imgs/awgn/snow_leaves.AWGN.5.png,CSIQ/src_imgs/snow_leaves.png,0.434127385188805,0.154279981069377,1,csiq,3.26349045924478
CSIQ/dst_imgs/jpeg/snow_leaves.JPEG.1.png,CSIQ/src_imgs/snow_leaves.png,0.0218580095181642,0.0360666667685691,2,csiq,4.91256796192734
CSIQ/dst_imgs/jpeg/snow_leaves.JPEG.2.png,CSIQ/src_imgs/snow_leaves.png,0.0596605722874124,0.035335286584392,2,csiq,4.76135771085035
CSIQ/dst_imgs/jpeg/snow_leaves.JPEG.3.png,CSIQ/src_imgs/snow_leaves.png,0.260904686407697,0.128178632469998,2,csiq,3.95638125436921
CSIQ/dst_imgs/jpeg/snow_leaves.JPEG.4.png,CSIQ/src_imgs/snow_leaves.png,0.555248372497104,0.1187428515944,2,csiq,2.77900651001159
CSIQ/dst_imgs/jpeg/snow_leaves.JPEG.5.png,CSIQ/src_imgs/snow_leaves.png,0.710815844222027,0.0637733590210501,2,csiq,2.15673662311189
CSIQ/dst_imgs/jpeg2000/snow_leaves.jpeg2000.1.png,CSIQ/src_imgs/snow_leaves.png,0.00402707631408491,0.00531285391913254,3,csiq,4.98389169474366
CSIQ/dst_imgs/jpeg2000/snow_leaves.jpeg2000.2.png,CSIQ/src_imgs/snow_leaves.png,0.0778399810671191,0.0672487480528581,3,csiq,4.68864007573152
CSIQ/dst_imgs/jpeg2000/snow_leaves.jpeg2000.3.png,CSIQ/src_imgs/snow_leaves.png,0.187380964093481,0.048351632656815,3,csiq,4.25047614362608
CSIQ/dst_imgs/jpeg2000/snow_leaves.jpeg2000.4.png,CSIQ/src_imgs/snow_leaves.png,0.555399877623169,0.0844665234048389,3,csiq,2.77840048950733
CSIQ/dst_imgs/jpeg2000/snow_leaves.jpeg2000.5.png,CSIQ/src_imgs/snow_leaves.png,0.756590615811601,0.0354232671552398,3,csiq,1.9736375367536
CSIQ/dst_imgs/fnoise/snow_leaves.fnoise.1.png,CSIQ/src_imgs/snow_leaves.png,0.0476336623504783,0.0554917964143585,4,csiq,4.80946535059809
CSIQ/dst_imgs/fnoise/snow_leaves.fnoise.2.png,CSIQ/src_imgs/snow_leaves.png,0.224576274016044,0.114622346573924,4,csiq,4.10169490393582
CSIQ/dst_imgs/fnoise/snow_leaves.fnoise.3.png,CSIQ/src_imgs/snow_leaves.png,0.411411120649134,0.198922459575114,4,csiq,3.35435551740346
CSIQ/dst_imgs/fnoise/snow_leaves.fnoise.4.png,CSIQ/src_imgs/snow_leaves.png,0.536041919106103,0.132960987011318,4,csiq,2.85583232357559
CSIQ/dst_imgs/fnoise/snow_leaves.fnoise.5.png,CSIQ/src_imgs/snow_leaves.png,0.679135001021913,0.156855506128017,4,csiq,2.28345999591235
CSIQ/dst_imgs/blur/snow_leaves.BLUR.1.png,CSIQ/src_imgs/snow_leaves.png,0.019750907359368,0.0303215758515253,5,csiq,4.92099637056253
CSIQ/dst_imgs/blur/snow_leaves.BLUR.2.png,CSIQ/src_imgs/snow_leaves.png,0.139744136386306,0.0667609406254032,5,csiq,4.44102345445478
CSIQ/dst_imgs/blur/snow_leaves.BLUR.3.png,CSIQ/src_imgs/snow_leaves.png,0.300325001257569,0.149347433500474,5,csiq,3.79869999496973
CSIQ/dst_imgs/blur/snow_leaves.BLUR.4.png,CSIQ/src_imgs/snow_leaves.png,0.459809441650327,0.21638836218624,5,csiq,3.16076223339869
CSIQ/dst_imgs/blur/snow_leaves.BLUR.5.png,CSIQ/src_imgs/snow_leaves.png,0.696410227406959,0.0788420995427408,5,csiq,2.21435909037216
CSIQ/dst_imgs/contrast/snow_leaves.contrast.1.png,CSIQ/src_imgs/snow_leaves.png,0.0406596841400221,0.0279775889449194,6,csiq,4.83736126343991
CSIQ/dst_imgs/contrast/snow_leaves.contrast.2.png,CSIQ/src_imgs/snow_leaves.png,0.220942967765178,0.114769761736139,6,csiq,4.11622812893929
CSIQ/dst_imgs/contrast/snow_leaves.contrast.3.png,CSIQ/src_imgs/snow_leaves.png,0.319526543943936,0.144984058783023,6,csiq,3.72189382422425
CSIQ/dst_imgs/contrast/snow_leaves.contrast.4.png,CSIQ/src_imgs/snow_leaves.png,0.378758396921972,0.14775541185527,6,csiq,3.48496641231211
CSIQ/dst_imgs/awgn/sunset_sparrow.AWGN.1.png,CSIQ/src_imgs/sunset_sparrow.png,0.0421311848724631,0.0486330083220081,1,csiq,4.83147526051015
CSIQ/dst_imgs/awgn/sunset_sparrow.AWGN.2.png,CSIQ/src_imgs/sunset_sparrow.png,0.179277762168376,0.0739436071154855,1,csiq,4.2828889513265
CSIQ/dst_imgs/awgn/sunset_sparrow.AWGN.3.png,CSIQ/src_imgs/sunset_sparrow.png,0.325552187558203,0.121269927670537,1,csiq,3.69779124976719
CSIQ/dst_imgs/awgn/sunset_sparrow.AWGN.4.png,CSIQ/src_imgs/sunset_sparrow.png,0.457658667058687,0.105432271776951,1,csiq,3.16936533176525
CSIQ/dst_imgs/awgn/sunset_sparrow.AWGN.5.png,CSIQ/src_imgs/sunset_sparrow.png,0.548981765288609,0.141883111967072,1,csiq,2.80407293884556
CSIQ/dst_imgs/jpeg/sunset_sparrow.JPEG.1.png,CSIQ/src_imgs/sunset_sparrow.png,0.0431666135116007,0.0606362115350619,2,csiq,4.8273335459536
CSIQ/dst_imgs/jpeg/sunset_sparrow.JPEG.2.png,CSIQ/src_imgs/sunset_sparrow.png,0.117385890143282,0.071111139699171,2,csiq,4.53045643942687
CSIQ/dst_imgs/jpeg/sunset_sparrow.JPEG.3.png,CSIQ/src_imgs/sunset_sparrow.png,0.341718599835417,0.145803854308116,2,csiq,3.63312560065833
CSIQ/dst_imgs/jpeg/sunset_sparrow.JPEG.4.png,CSIQ/src_imgs/sunset_sparrow.png,0.721517708405624,0.0616493028151221,2,csiq,2.1139291663775
CSIQ/dst_imgs/jpeg/sunset_sparrow.JPEG.5.png,CSIQ/src_imgs/sunset_sparrow.png,0.826070555752517,0.0340194206320486,2,csiq,1.69571777698993
CSIQ/dst_imgs/jpeg2000/sunset_sparrow.jpeg2000.1.png,CSIQ/src_imgs/sunset_sparrow.png,0.0584016914489407,0.0832453618444374,3,csiq,4.76639323420424
CSIQ/dst_imgs/jpeg2000/sunset_sparrow.jpeg2000.2.png,CSIQ/src_imgs/sunset_sparrow.png,0.178501222118949,0.0961534388939917,3,csiq,4.2859951115242
CSIQ/dst_imgs/jpeg2000/sunset_sparrow.jpeg2000.3.png,CSIQ/src_imgs/sunset_sparrow.png,0.391255208611627,0.114951542073045,3,csiq,3.43497916555349
CSIQ/dst_imgs/jpeg2000/sunset_sparrow.jpeg2000.4.png,CSIQ/src_imgs/sunset_sparrow.png,0.606084690200323,0.0941690639119112,3,csiq,2.57566123919871
CSIQ/dst_imgs/jpeg2000/sunset_sparrow.jpeg2000.5.png,CSIQ/src_imgs/sunset_sparrow.png,0.888810094852424,0.000651283240489547,3,csiq,1.4447596205903
CSIQ/dst_imgs/fnoise/sunset_sparrow.fnoise.1.png,CSIQ/src_imgs/sunset_sparrow.png,0.224163341001226,0.156138048772518,4,csiq,4.1033466359951
CSIQ/dst_imgs/fnoise/sunset_sparrow.fnoise.2.png,CSIQ/src_imgs/sunset_sparrow.png,0.369214745575923,0.125614721350722,4,csiq,3.52314101769631
CSIQ/dst_imgs/fnoise/sunset_sparrow.fnoise.3.png,CSIQ/src_imgs/sunset_sparrow.png,0.539078678460649,0.172863151619717,4,csiq,2.8436852861574
CSIQ/dst_imgs/fnoise/sunset_sparrow.fnoise.4.png,CSIQ/src_imgs/sunset_sparrow.png,0.606822999216119,0.126939781999652,4,csiq,2.57270800313553
CSIQ/dst_imgs/fnoise/sunset_sparrow.fnoise.5.png,CSIQ/src_imgs/sunset_sparrow.png,0.734219969408398,0.0205236700176886,4,csiq,2.06312012236641
CSIQ/dst_imgs/blur/sunset_sparrow.BLUR.1.png,CSIQ/src_imgs/sunset_sparrow.png,0.086546926438892,0.0869857451747186,5,csiq,4.65381229424443
CSIQ/dst_imgs/blur/sunset_sparrow.BLUR.2.png,CSIQ/src_imgs/sunset_sparrow.png,0.190692234955916,0.109893775526991,5,csiq,4.23723106017633
CSIQ/dst_imgs/blur/sunset_sparrow.BLUR.3.png,CSIQ/src_imgs/sunset_sparrow.png,0.306890918430416,0.118053767192176,5,csiq,3.77243632627833
CSIQ/dst_imgs/blur/sunset_sparrow.BLUR.4.png,CSIQ/src_imgs/sunset_sparrow.png,0.547603817412336,0.0760266396789371,5,csiq,2.80958473035066
CSIQ/dst_imgs/blur/sunset_sparrow.BLUR.5.png,CSIQ/src_imgs/sunset_sparrow.png,0.845918306897739,0.0302273588206112,5,csiq,1.61632677240904
CSIQ/dst_imgs/contrast/sunset_sparrow.contrast.1.png,CSIQ/src_imgs/sunset_sparrow.png,0.093578431932442,0.0875407257783832,6,csiq,4.62568627227023
CSIQ/dst_imgs/contrast/sunset_sparrow.contrast.2.png,CSIQ/src_imgs/sunset_sparrow.png,0.260492666129633,0.162423458406801,6,csiq,3.95802933548147
CSIQ/dst_imgs/contrast/sunset_sparrow.contrast.3.png,CSIQ/src_imgs/sunset_sparrow.png,0.401871957657053,0.199971352294427,6,csiq,3.39251216937179
CSIQ/dst_imgs/contrast/sunset_sparrow.contrast.4.png,CSIQ/src_imgs/sunset_sparrow.png,0.465398227811447,0.227721373378399,6,csiq,3.13840708875421
CSIQ/dst_imgs/awgn/sunsetcolor.AWGN.1.png,CSIQ/src_imgs/sunsetcolor.png,0.0393061459626962,0.0375565275838729,1,csiq,4.84277541614922
CSIQ/dst_imgs/awgn/sunsetcolor.AWGN.2.png,CSIQ/src_imgs/sunsetcolor.png,0.20556382339518,0.103684345750309,1,csiq,4.17774470641928
CSIQ/dst_imgs/awgn/sunsetcolor.AWGN.3.png,CSIQ/src_imgs/sunsetcolor.png,0.302095277864838,0.105397794310588,1,csiq,3.79161888854065
CSIQ/dst_imgs/awgn/sunsetcolor.AWGN.4.png,CSIQ/src_imgs/sunsetcolor.png,0.40939551148733,0.139049852556191,1,csiq,3.36241795405068
CSIQ/dst_imgs/awgn/sunsetcolor.AWGN.5.png,CSIQ/src_imgs/sunsetcolor.png,0.51515440120131,0.179890701819475,1,csiq,2.93938239519476
CSIQ/dst_imgs/jpeg/sunsetcolor.JPEG.1.png,CSIQ/src_imgs/sunsetcolor.png,0.0311704979779371,0.0305025502201436,2,csiq,4.87531800808825
CSIQ/dst_imgs/jpeg/sunsetcolor.JPEG.2.png,CSIQ/src_imgs/sunsetcolor.png,0.436003190033464,0.0777648111879406,2,csiq,3.25598723986614
CSIQ/dst_imgs/jpeg/sunsetcolor.JPEG.3.png,CSIQ/src_imgs/sunsetcolor.png,0.693030066044265,0.0944156194185935,2,csiq,2.22787973582294
CSIQ/dst_imgs/jpeg/sunsetcolor.JPEG.4.png,CSIQ/src_imgs/sunsetcolor.png,0.884946330660783,0.0785643394147964,2,csiq,1.46021467735687
CSIQ/dst_imgs/jpeg/sunsetcolor.JPEG.5.png,CSIQ/src_imgs/sunsetcolor.png,0.917643461816612,0.0788958795049675,2,csiq,1.32942615273355
CSIQ/dst_imgs/jpeg2000/sunsetcolor.jpeg2000.1.png,CSIQ/src_imgs/sunsetcolor.png,0.0239281866266178,0.0219622980372224,3,csiq,4.90428725349353
CSIQ/dst_imgs/jpeg2000/sunsetcolor.jpeg2000.2.png,CSIQ/src_imgs/sunsetcolor.png,0.300653205778508,0.138118604293005,3,csiq,3.79738717688597
CSIQ/dst_imgs/jpeg2000/sunsetcolor.jpeg2000.3.png,CSIQ/src_imgs/sunsetcolor.png,0.655226272128431,0.0159605017886907,3,csiq,2.37909491148628
CSIQ/dst_imgs/jpeg2000/sunsetcolor.jpeg2000.4.png,CSIQ/src_imgs/sunsetcolor.png,0.850890892971224,0.0559201300895496,3,csiq,1.5964364281151
CSIQ/dst_imgs/jpeg2000/sunsetcolor.jpeg2000.5.png,CSIQ/src_imgs/sunsetcolor.png,1,0.0210895061090041,3,csiq,1
CSIQ/dst_imgs/fnoise/sunsetcolor.fnoise.1.png,CSIQ/src_imgs/sunsetcolor.png,0.119233350538066,0.0665003849087911,4,csiq,4.52306659784773
CSIQ/dst_imgs/fnoise/sunsetcolor.fnoise.2.png,CSIQ/src_imgs/sunsetcolor.png,0.339214264873419,0.107869812010947,4,csiq,3.64314294050632
CSIQ/dst_imgs/fnoise/sunsetcolor.fnoise.3.png,CSIQ/src_imgs/sunsetcolor.png,0.531445564322513,0.147162505199517,4,csiq,2.87421774270995
CSIQ/dst_imgs/fnoise/sunsetcolor.fnoise.4.png,CSIQ/src_imgs/sunsetcolor.png,0.61730623729003,0.147656437500318,4,csiq,2.53077505083988
CSIQ/dst_imgs/fnoise/sunsetcolor.fnoise.5.png,CSIQ/src_imgs/sunsetcolor.png,0.721442219987296,0.151845823267215,4,csiq,2.11423112005082
CSIQ/dst_imgs/blur/sunsetcolor.BLUR.1.png,CSIQ/src_imgs/sunsetcolor.png,0.0730756013270166,0.0478140999128027,5,csiq,4.70769759469193
CSIQ/dst_imgs/blur/sunsetcolor.BLUR.2.png,CSIQ/src_imgs/sunsetcolor.png,0.308526460529921,0.160130177630664,5,csiq,3.76589415788031
CSIQ/dst_imgs/blur/sunsetcolor.BLUR.3.png,CSIQ/src_imgs/sunsetcolor.png,0.725918191156092,0.1437324293741,5,csiq,2.09632723537563
CSIQ/dst_imgs/blur/sunsetcolor.BLUR.4.png,CSIQ/src_imgs/sunsetcolor.png,0.962782652262396,0.0226787629178365,5,csiq,1.14886939095042
CSIQ/dst_imgs/blur/sunsetcolor.BLUR.5.png,CSIQ/src_imgs/sunsetcolor.png,0.999408636559007,0.0120646621985531,5,csiq,1.00236545376397
CSIQ/dst_imgs/contrast/sunsetcolor.contrast.1.png,CSIQ/src_imgs/sunsetcolor.png,0.0520378402161406,0.0352866754670571,6,csiq,4.79184863913544
CSIQ/dst_imgs/contrast/sunsetcolor.contrast.2.png,CSIQ/src_imgs/sunsetcolor.png,0.130972776279972,0.0776868560667399,6,csiq,4.47610889488011
CSIQ/dst_imgs/contrast/sunsetcolor.contrast.3.png,CSIQ/src_imgs/sunsetcolor.png,0.272600574070903,0.0432190976189442,6,csiq,3.90959770371639
CSIQ/dst_imgs/contrast/sunsetcolor.contrast.4.png,CSIQ/src_imgs/sunsetcolor.png,0.413102179874708,0.132726893880038,6,csiq,3.34759128050117
CSIQ/dst_imgs/awgn/swarm.AWGN.1.png,CSIQ/src_imgs/swarm.png,0.0351958629736669,0.0418429815484635,1,csiq,4.85921654810533
CSIQ/dst_imgs/awgn/swarm.AWGN.2.png,CSIQ/src_imgs/swarm.png,0.165719636553417,0.0669961835636433,1,csiq,4.33712145378633
CSIQ/dst_imgs/awgn/swarm.AWGN.3.png,CSIQ/src_imgs/swarm.png,0.321872405595699,0.123239445495065,1,csiq,3.7125103776172
CSIQ/dst_imgs/awgn/swarm.AWGN.4.png,CSIQ/src_imgs/swarm.png,0.41923208270217,0.157139080380825,1,csiq,3.32307166919132
CSIQ/dst_imgs/awgn/swarm.AWGN.5.png,CSIQ/src_imgs/swarm.png,0.577175381412531,0.183241644727848,1,csiq,2.69129847434988
CSIQ/dst_imgs/jpeg/swarm.JPEG.1.png,CSIQ/src_imgs/swarm.png,0.0466211817293208,0.0584928049790612,2,csiq,4.81351527308272
CSIQ/dst_imgs/jpeg/swarm.JPEG.2.png,CSIQ/src_imgs/swarm.png,0.369293208947446,0.0788612666314696,2,csiq,3.52282716421022
CSIQ/dst_imgs/jpeg/swarm.JPEG.3.png,CSIQ/src_imgs/swarm.png,0.713531869602051,0.161314624567825,2,csiq,2.1458725215918
CSIQ/dst_imgs/jpeg/swarm.JPEG.4.png,CSIQ/src_imgs/swarm.png,0.775962361184366,0.16809648261305,2,csiq,1.89615055526253
CSIQ/dst_imgs/jpeg/swarm.JPEG.5.png,CSIQ/src_imgs/swarm.png,0.891153287819475,0.112089362099034,2,csiq,1.4353868487221
